T,author_year,download_url,comments,formula,name,citation,fname
280.0,Amoruso(1996),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Amoruso(1996)_280K_208-240nm.txt,Low-resolution (2 nm) absorption measurements in the Herzberg continuum at nine selected wavelengths ,O2,oxygen,"

  A. Amoruso, L. Crescentini, M.S. Cola, and G. Fiocco, ""Oxygen absorption cross-section in the Herzberg continuum"",
  J. Quant. Spectrosc. Radiat. Transfer 56, 145-152 (1996); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Amoruso(1996)_280K_208-240nm.csv
298.0,AndersonHall(1986),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_AndersonHall(1986)_298K_199.5-215.5nm.txt,"Measurements by a balloon-borne, single dispersion spectrometer to investigate the attenuation of solar irradiance (resolution 0.012 nm)",O2,oxygen,"

  G.P. Anderson and L.A. Hall, ""Stratospheric determination of O",data/cross-sections/Oxygen/O2/O2_AndersonHall(1986)_298K_199.csv
298.0,Barrus(1979),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Barrus(1979)_298K_2.066-2.450nm.txt,Measurements around the K edge of oxygen at photon energies of 506-600 eV using an x-ray source and a spectrometer with a resolution better than 1 eV,O2,oxygen,"

  D.M. Barrus, R.L. Blake, A.J. Burek, K.C. Chambers, and A.L. Pregenzer, ""K-shell photoabsorption coefficients of O",data/cross-sections/Oxygen/O2/O2_Barrus(1979)_298K_2.csv
295.0,Bennett(1971),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bennett(1971)_295K_58.4nm.txt,"Absorption coefficient k (atm, 273 K)",O2,oxygen,"

  S.W. Bennett, J.B. Tellinghuisen, and L.F. Phillips, ""Absorption coefficients and ionization yields of some small molecules at 58.4 nm"",
  J. Phys. Chem. 75, 719-721 (1971); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bennett(1971)_295K_58.csv
298.0,Bertrand(1975),"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bertrand(1975)_298K_123.6,147.0nm.txt",Kr and Xe resonance lines as light sources,O2,oxygen,"

  C. Bertrand, G.J. Collin, and H. Gagnon, ""Coefficients d'absorption et rendements quantiques ioniques de composés inorganiques et d'hydrocarbones insaturés"",
  J. Chim. Phys. 72, 719-723 (1975); 	


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bertrand(1975)_298K_123.csv
930.0,Black(1985),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Black(1985)_930K_115.1-129.9nm.txt,Absorption measurements at 930 k with a spectral resolution of 0.24 nm using synchrotron radiation as a light source,O2,oxygen,"

  G, Black, R. L. Sharpless, T. G. Slanger, and M. R. Taherian, ""The 1150-1300 Å absorption spectrum of O",data/cross-sections/Oxygen/O2/O2_Black(1985)_930K_115.csv
298.0,Blake(1966),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Blake(1966)_298K_130-167nm.txt,Absorption cross sections at seven solar lines,O2,oxygen,"

  A.J. Blake, J.H. Carver, and G.N. Haddad, ""Photo-absorption cross sections of molecular oxygen between 1250 Å and 2350 Å"",
  J. Quant. Spectrosc. Radiat. Transfer 6, 451-459 (1966); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Blake(1966)_298K_130-167nm.csv
203.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_203K_235-330nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_203K_235-330nm.csv
203.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_203K_650-787nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_203K_650-787nm.csv
243.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_243K_234-440nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_243K_234-440nm.csv
243.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_243K_650-799.6nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_243K_650-799.csv
293.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_293K_235-389nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_293K_235-389nm.csv
293.0,Bogumil(2003),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Bogumil(2003)_293K_650-799.6nm.txt,Absorption measurements using the SCIAMACHY PFM (scanning imaging absorption spectrometer for atmospheric chartography pre-flight model) spectrometer,O2,oxygen,"

  K. Bogumil, J. Orphal, T. Homann, S. Voigt, P. Spietz, O.C. Fleischmann, A. Vogel, M. Hartmann, H., Bovensmann, J. Frerick, and J.P. Burrows, ""Measurements of molecular absorption spectra with the SCIAMACHY pre-flight model: Instrument characterization and reference data for atmospheric remote sensing in the 230-2380 nm region"",
  J. Photochem. Photobiol. A: Chem. 157, 167-184 (2003); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Bogumil(2003)_293K_650-799.csv
298.0,Brion(1979),"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Brion(1979)_298K_4.1-248nm(e,e).txt","Measured by dipole (e,e) spectroscopy; energies E (in eV) and differential oscillator stengths df/dE (in 10",O2,oxygen,"

  C.E. Brion, K.H. Tan, M.J. van der Wiel, and P.E. van der Leeuw, ""Dipole oscillator-strengths for the photoabsorption, photoionization and fragmentation of molecular oxygen"",
  J. Electron Spectrosc. Relat. Phenom. 17, 101-119 (1979); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Brion(1979)_298K_4.csv
298.0,Brolley(1973),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Brolley(1973)_298K_58.4nm.txt,Helium discharge as a radiation source,O2,oxygen,"

  J.E. Brolley, L.E. Porter, R.H. Sherman, J.K. Theobald, and J.C. Fong, ""Photoabsorption cross sections of H",data/cross-sections/Oxygen/O2/O2_Brolley(1973)_298K_58.csv
195.0,Carver(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Carver(1977)_195K_120.40-120.86nm.txt,Absorption measurements at 0.02-nm intervals in the region of the H Lyman α line using the dispersed light from an argon continuum discharge lamp,O2,oxygen,"

  J.H. Carver, H.P. Gies, T.I. Hobbs, B.R. Lewis, and D.G. McCoy, ""Temperature  dependence of the molecular oxygen photoabsorption cross section near the H Lyman α line"",
  J. Geophys. Res. 82, 1955-1960 (1977); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Carver(1977)_195K_120.csv
294.0,Carver(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Carver(1977)_294K_120.40-120.86nm.txt,Absorption measurements at 0.02-nm intervals in the region of the H Lyman α line using the dispersed light from an argon continuum discharge lamp,O2,oxygen,"

  J.H. Carver, H.P. Gies, T.I. Hobbs, B.R. Lewis, and D.G. McCoy, ""Temperature  dependence of the molecular oxygen photoabsorption cross section near the H Lyman α line"",
  J. Geophys. Res. 82, 1955-1960 (1977); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Carver(1977)_294K_120.csv
82.0,Carver(1977),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Carver(1977)_82K_120.40-120.86nm.txt,Absorption measurements at 0.02-nm intervals in the region of the H Lyman α line using the dispersed light from an argon continuum discharge lamp,O2,oxygen,"

  J.H. Carver, H.P. Gies, T.I. Hobbs, B.R. Lewis, and D.G. McCoy, ""Temperature  dependence of the molecular oxygen photoabsorption cross section near the H Lyman α line"",
  J. Geophys. Res. 82, 1955-1960 (1977); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Carver(1977)_82K_120.csv
298.0,Cheung(1986),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Cheung(1986)_298K_195-241nm.txt,Medium-resolution (FWHM = 0.13 nm) absorption measurements in the Herzberg continuum,O2,oxygen,"

  A. S.-C. Cheung, K. Yoshino, W.H. Parkinson, S.L. Guberman, and D.E. Freeman, ""Absorption cross section measurements of oxygen in the wavelength region 195 - 241 nm of the Herzberg continuum"",
  Planet. Space Sci. 34, 1007-1021 (1986); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Cheung(1986)_298K_195-241nm.csv
295.0,Clark(1952),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Clark(1952)_295K_58-103nm.txt,Absorption cross sections at wavelengths corresponding to solar lines,O2,oxygen,"

  K.C. Clark, ""Ionospheric absorption by N",data/cross-sections/Oxygen/O2/O2_Clark(1952)_295K_58-103nm.csv
298.0,ColeDexter(1978),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_ColeDexter(1978)_298K_5-34nm.txt,Absorption measurements at a spectral resolution of 0.02 nm using vacuum-UV radiation from a synchrotron source,O2,oxygen,"

  B.E. Cole and R.N. Dexter, ""Photoabsorption and photoionisation measurements on some atmospheric gases in the wavelength region 50-340 Å"",
  J. Phys. B: Atom. Molec. Phys. 11, 1011-1023 (1978); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_ColeDexter(1978)_298K_5-34nm.csv
295.0,Cook(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Cook(1964)_295K_83-103nm.txt,Absorption measurements at a spectral resolution of 0.05 nm using the Hopfield-continuum light source,O2,oxygen,"

  G.R. Cook, B.K. Ching, and R.A. Becker, ""Absorption by, and photo-ionization of, N",data/cross-sections/Oxygen/O2/O2_Cook(1964)_295K_83-103nm.csv
295.0,CookMetzger(1964),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_CookMetzger(1964)_295K_60-103nm.txt,Absorption measurements at a spectral resolution of 0.05 nm using the Hopfield-continuum light source,O2,oxygen,"

  G.R. Cook and P.H. Metzger, ""Photoionization and absorption cross sections of O",data/cross-sections/Oxygen/O2/O2_CookMetzger(1964)_295K_60-103nm.csv
219.0,Coquart(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Coquart(1990)_219K_196-205nm(I).txt,"Measured absorption cross sections in the 196-205-nm region, which are the sum of the Herzberg continuum cross sections, the Schumann-Runge band cross sections, and the Rayleigh scattering cross sections",O2,oxygen,"

  B. Coquart, M.F. Mérienne, and A. Jenouvrier, ""O",data/cross-sections/Oxygen/O2/O2_Coquart(1990)_219K_196-205nm(I).csv
219.0,Coquart(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Coquart(1990)_219K_196-205nm(II).txt,"Absorption cross sections of the Herzberg continuum, after correction of the measured cross sections for the Schumann-Runge and the Rayleigh scattering contributions",O2,oxygen,"

  B. Coquart, M.F. Mérienne, and A. Jenouvrier, ""O",data/cross-sections/Oxygen/O2/O2_Coquart(1990)_219K_196-205nm(II).csv
298.0,DitchburnYoung(1962),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_DitchburnYoung(1962)_298K_185-200nm.txt,Measurements with a grating spectrograph,O2,oxygen,"

  R.W. Ditchburn and P.A. Young, ""The absorption of molecular oxygen between 1850 and 2500 Å"",
  J. Atmos. Terr. Phys. 24, 127-139 (1962); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_DitchburnYoung(1962)_298K_185-200nm.csv
298.0,DitchburnYoung(1962),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_DitchburnYoung(1962)_298K_200-250nm.txt,Measurements with a quartz prism spectrograph,O2,oxygen,"

  R.W. Ditchburn and P.A. Young, ""The absorption of molecular oxygen between 1850 and 2500 Å"",
  J. Atmos. Terr. Phys. 24, 127-139 (1962); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_DitchburnYoung(1962)_298K_200-250nm.csv
291.0,Dose(1975),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Dose(1975)_291K_120.550-122.450nm(fits).txt,"Fit of the measured absorption coefficients k (atm, 273K)",O2,oxygen,"

  V. Dose, U. Schmocker, and G. Sele, ""Der Photoabsorptionskoeffizient von molekularem Sauerstoff für Strahlung in der Umgebung der Lyman-Alpha-Linie des Wasserstoffs"",
  Z. Physik A 274, 1-8 (1975); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Dose(1975)_291K_120.csv
291.0,Dose(1975),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Dose(1975)_291K_120.55-122.00nm(meas).txt,High-resolution (0.0015 nm) absorption measurements in the region of the H Lyman α line (120.50-122.50 nm),O2,oxygen,"

  V. Dose, U. Schmocker, and G. Sele, ""Der Photoabsorptionskoeffizient von molekularem Sauerstoff für Strahlung in der Umgebung der Lyman-Alpha-Linie des Wasserstoffs"",
  Z. Physik A 274, 1-8 (1975); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Dose(1975)_291K_120.csv
291.0,Dose(1975),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Dose(1975)_291K_121.27-122.53nm(meas).txt,High-resolution (0.0015 nm) absorption measurements in the region of the H Lyman α line (120.50-122.50 nm),O2,oxygen,"

  V. Dose, U. Schmocker, and G. Sele, ""Der Photoabsorptionskoeffizient von molekularem Sauerstoff für Strahlung in der Umgebung der Lyman-Alpha-Linie des Wasserstoffs"",
  Z. Physik A 274, 1-8 (1975); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Dose(1975)_291K_121.csv
291.0,Dose(1975),"https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Dose(1975)_291K_121.570,121.573nm.txt",High-resolution (0.0015 nm) absorption measurements in the region of the H Lyman α line (120.50-122.50 nm),O2,oxygen,"

  V. Dose, U. Schmocker, and G. Sele, ""Der Photoabsorptionskoeffizient von molekularem Sauerstoff für Strahlung in der Umgebung der Lyman-Alpha-Linie des Wasserstoffs"",
  Z. Physik A 274, 1-8 (1975); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Dose(1975)_291K_121.csv
200.0,FrederickMentall(1982),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_FrederickMentall(1982)_200K_176-243nm.txt,Absorption cross sections for O,O2,oxygen,"

  J.E. Frederick and J.E. Mentall, ""Solar irradiance in the stratosphere: Implications for the Herzberg continuum absorption of O",data/cross-sections/Oxygen/O2/O2_FrederickMentall(1982)_200K_176-243nm.csv
250.0,FrederickMentall(1982),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_FrederickMentall(1982)_250K_176-243nm.txt,Absorption cross sections for O,O2,oxygen,"

  J.E. Frederick and J.E. Mentall, ""Solar irradiance in the stratosphere: Implications for the Herzberg continuum absorption of O",data/cross-sections/Oxygen/O2/O2_FrederickMentall(1982)_250K_176-243nm.csv
300.0,FrederickMentall(1982),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_FrederickMentall(1982)_300K_176-243nm.txt,Absorption cross sections for O,O2,oxygen,"

  J.E. Frederick and J.E. Mentall, ""Solar irradiance in the stratosphere: Implications for the Herzberg continuum absorption of O",data/cross-sections/Oxygen/O2/O2_FrederickMentall(1982)_300K_176-243nm.csv
298.0,Gaily(1969),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Gaily(1969)_298K_121.257-121.567nm.txt,The source of radiant energy was a volume of excited hydrogen atoms formed by the dissociation of H,O2,oxygen,"

  T.D. Gaily, ""Optical absorption coefficient of molecular oxygen near 1215 Angstroms"",
  J. Opt. Soc. Am. 59, 536-538 (1969); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Gaily(1969)_298K_121.csv
295.0,Gibson(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Gibson(1983)_295K_140-174nm.txt,Absorption measurements were made at a resolution better than 0.01 nm using a 6.7 m monochromator equipped with a hydrogen discharge lamp,O2,oxygen,"

  S.T. Gibson, H.P.F. Gies, A.J. Blake, D.G. McCoy, and P.J. Rogers, ""Temperature dependence in the Schumann-Runge photoabsorption continuum of oxygen"",
  J. Quant. Spectrosc. Radiat. Transfer 30, 385-393 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Gibson(1983)_295K_140-174nm.csv
575.0,Gibson(1983),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Gibson(1983)_575K_140-174nm.txt,Absorption measurements were made at a resolution better than 0.01 nm using a 6.7 m monochromator equipped with a hydrogen discharge lamp,O2,oxygen,"

  S.T. Gibson, H.P.F. Gies, A.J. Blake, D.G. McCoy, and P.J. Rogers, ""Temperature dependence in the Schumann-Runge photoabsorption continuum of oxygen"",
  J. Quant. Spectrosc. Radiat. Transfer 30, 385-393 (1983); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Gibson(1983)_575K_140-174nm.csv
298.0,GoldsteinMastrup(1966),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_GoldsteinMastrup(1966)_298K_127.2-174.5nm.txt,Absorption measurements using a microsecond flashing source with continuous spectral energy distribution and photographic detection techniques,O2,oxygen,"

  R. Goldstein and F.N. Mastrup, ""Absorption coefficients of the O",data/cross-sections/Oxygen/O2/O2_GoldsteinMastrup(1966)_298K_127.csv
296.0,Greenblatt(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Greenblatt(1990)_296K_650-789nm.txt,Absorption measurements using a quartz halogen lamp as a light source and a 1024 element diode array detector (resolution 0.6 nm FWHM),O2,oxygen,"

  G.D. Greenblatt, J.J. Orlando, J.B. Burkholder, and A.R. Ravishankara, ""Absorption measurements of oxygen between 330 and 1140 nm"",
  J. Geophys. Res. 95(D11), 18577-18582 (1990); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Greenblatt(1990)_296K_650-789nm.csv
296.0,Greenblatt(1990),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_Greenblatt(1990)_296K_687.2-763.8nm(max).txt,Absorption measurements using a quartz halogen lamp as a light source and a 1024 element diode array detector (resolution 0.6 nm FWHM),O2,oxygen,"

  G.D. Greenblatt, J.J. Orlando, J.B. Burkholder, and A.R. Ravishankara, ""Absorption measurements of oxygen between 330 and 1140 nm"",
  J. Geophys. Res. 95(D11), 18577-18582 (1990); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_Greenblatt(1990)_296K_687.csv
298.0,HassonNicholls(1971),https://uv-vis-spectral-atlas-mainz.org//uvvis_data/cross_sections/Oxygen/O2_HassonNicholls(1971)_298K_194.8-241.2nm.txt,"High-resolution (0.007 nm) measurements at 192-205 nm using a Xe lamp as a light source, low-resolution measurements at 205-243 nm using a deuterium lamp as a light source",O2,oxygen,"

  V. Hasson and R.W. Nicholls, ""Absolute spectral absorption measurements on molecular oxygen from 2640 to 1920 Å, II. Continuum measurements 2430 - 1920 Å"",
  J. Phys. B: At. Mol. Phys. 4, 1789-1797 (1971); 


  DOI: ",data/cross-sections/Oxygen/O2/O2_HassonNicholls(1971)_298K_194.csv
